,text,labels
20714, noticia doria anuncia producao de vacina para covid- em parceria com chineses disponivel em covid coronavirus covid brasil fiqueemcasa ficaemcasa,0.0
14658," marcianosn cezar sales eua taoquei teichnelson oms cada hora se posiciona de maneira diferente escondeu do mundo o covid para proteger a china, ja mudou de opiniao sobre contagio, uso de mascara, isolamento, sem falar que o sr tedros adhanom, nem medico e. sera que a oms e confiavel????????",0.0
13017," jairbolsonaro denuncia grave! politicos amorais sao mais comuns do que imaginavamos e assim como a peste chinesa covid- , somente se revelam quando o organismo ja esta dominado, infectado. denuncia grave! jairbolsonaro ",1.0
9544,minha mae veio aqui no quarto pra dizer que o coronavirus foi criado pela china e que o obama ja sabia,0.0
21336, covid- china deteta novos casos de contagio local associados a mercado em pequim via jornaldestak,0.0
745,"a thermo fisher scientific esta adquirindo a empresa alema de testes geneticos qiagen, cujos kits de testes rapidos para coronavirus estao sendo usados na china, em um acordo de us , bilhoes ",0.0
20638," buzeto olho nessa vacina. a china n e confiavel. depois desse coronavirus,so ser divulgado depois de ter contaminado outros paises, monstrou que n podemos confiar.agora depois dessa desgraca toda,vem testar vacina aqui no brasil.",0.0
16131," miriamleitao aprende a contar e a noticiar corretamente leitoa... ontem foram obitos atribuidos a covid- , os demais obitos sao de outros dias e confirmados ontem!!! agora comente da super frase de seu corrupto de estimacao exaltando o virus chines covid- ... vamos la...",0.0
881,numero de mortes na china pelo novo coronavirus ultrapassa mil ,0.0
9348,pessoas inteligentes falando que o covid- foi criado pela china em laboratorio no ano de eu vou parar de seguir serio,0.0
12461,"se dean e sam tivessem matado todos os vampiros, nao teria morcego na china, logo nao teriamos covid- .",0.0
510,poluicao na china cai drasticamente apos surto de coronavirus ,0.0
15244,"comentario pertinente e brilhante. ha varias perguntas implorando por respostas. uma delas por que o numero de testes para a deteccao do virus chines e tao diminuto? sem o uso dessa arma, nenhum pais conseguiu deter o avanco do coronavirus. ",1.0
5507," tosohobservando oatila sabem, pensando bem, com a ordem dos governos de jogar a causa de todas as mortes no covid- , esse tal atila pode ate acertar as milhao de mortes pelo virus chines. ",1.0
10545,china aplica sua primeira vacina de combate ao coronavirus em voluntarios ,0.0
21132," marotamor sstarman pra que? kkkkkkkkk se tu coloca covid, china e ilegalmente no mesmo tweet, automaticamente ele vira verdade",0.0
1260,"hotel desaba na china com pessoas em quarentena pelo coronavirus - noticias - r internacional r via portalr - que coincidencia, nao? china deve estar testando uma nova maneira de conter o coronavirus!!!",0.0
22513,pesquisadores chineses iniciam segunda fase de teste para vacina contra coronavirus ,0.0
21107,"nuevo post china tem novos casos de covid- , maior numero desde abril a china informou neste domingo, , ter detectado novos casos de coronavirus, que causa a doenca covd- , o numero diario mais alto desde abril, gerando preocupacoes de uma s... ",0.0
20495,brasil assina acordo com a china para produzir vacina contra o coronavirus ,0.0
21112,novo surto de coronavirus na china mostra que pode estar vindo uma nova especie do virus ,0.0
11592,china registra apenas tres novos casos de covid- nas ultimas horas - horaprime china wuham coronavirus ,0.0
22286,"curioso. mais um caso de fake news e teorias conspiratorias, contando com agencia e ou leniencia multinivel. conspiracy theories flourish as coronavirus resurfaces in china via ft ",0.0
19422, friendlyditto psub nao tera apanhado covid tendo ido para a china?,0.0
1750," - ninguem vai me ler, acabo de entrar aqui, falo para o deserto, mas vamos la! deixem o lindo drauzio, suas criticas sao mais uma cortina de fumaca. vamos dar nome aos bois trump com sua guerra comercial a china. coronavirus? outra cortina de fumaca.",0.0
20747," eduardoallen existe uma serie de rumores de que milhares de contas de celulares foram desabilitadas na china porque os documentos dos proprietarios passaram a nao ser mais validos, sugerindo que estao mortas pela covid ",0.0
14760,"uma caracteristica notavel na china e a engenharia chinesa que impressiona o mundo com seu gigantismo e rapidez. segundo a rede bbc, para a construcao do hospital de combate ao coronavirus, milhoes de pessoas assistiram a obra e se engajaram na construcao. ",0.0
8810,"assim como na segunda guerra mundial todos os paises aliados contra o nazismo recorriam aos eua para obter provisoes de todo tipo, agora e a china que desempenha esse papel. a china saira da crise do coronavirus como a primeira superpotencia inconteste, por sobre os eua.",0.0
21984,"em gottingen, um bairro com moradores foi isolado apos deles testarem positivo para coronavirus. assim como a china, a alemanha administra a sua epidemia isolando locais com pequenos surtos e testando seus moradores e os contatos dos infectados ",0.0
9306,governo doria quer mil testes de coronavirus apreendidos com chineses para hospitais de sp blogdowelbi,0.0
15388, firmino filho covid- por milhao meningite por milhao pneumonia por milhao acidente de transito por milhao. qntas pessoas morrem diretamente do virus chines? qntas pessoas morrem com embolia pulmonar com virus chines? pare de fazer o terror com os teresinenses seu moleque,1.0
19085," julianamelles abrahamweint entao nao estamos falando do mesmo weintraub. estou me referindo as falas dele com tom xenofobico quando, em publicou em sua conta no twitter, insinuacoes maldosas de que a sobre o coronavirus no brasil e dos chineses, afirmando tambem que haveriam aliados para tal mal .",0.0
7093,china registra aumento de novos casos de coronavirus coronavirus g ,0.0
11584,bill gates elogia resposta da china ao coronavirus. ,0.0
20122,porque e que o coronavirus - covid- - apareceu na china? via youtube,0.0
8271,"urgente!! vejam essas estatisticas em tempo real sobre o covid . eua com mil mortes, e a china, epicentro da pandemia, com apenas . mortes. cidades mais afetadas deste cenario, new york milhoes habitantes e wuhan milhoes de habitantes . muito estranho, nao? ",0.0
20879,"se a china enviou o coronavirus pra ca, a gente podia enviar o bolsonaro pra la, cada um envia a praga que tem!",0.0
22526,"atualmente, mais de dez vacinas diferentes estao sendo testadas em humanos em todo o mundo, metade delas na china. pesquisadores chineses lancam segunda fase de testes de vacina contra covid- em seres humanos via rfi br",0.0
12350,oms apela a pequim para a convidar para investigar as origens do virus china covid- oms,0.0
6317,urgente chineses acusam governo de ocultar mil mortes por coronavirus - ,0.0
499,china censurou informacoes sobre coronavirus na internet por semanas - renova midia via renovamidia,0.0
19275,"o labor department disse que essa melhora e reflexo do resumo limitado da atividade economica que foi prejudicada em marco e abril pelos esforcos de contencao do coronavirus -usda estima venda de quase bi de dolares em produtos agricolas para china, que comprou nos primeiros",0.0
23027,nao adianta. os empregadinhos da china viram que o golpe do covid- funcionou e nao vao parar. ninguem percebe que estamos na antesala de uma ditadura global? acordem!! ,0.0
8961,"ate janeiro, havia voos entre a capital de taiwan, taipei, e o epicentro de wuhan, na china. no entanto, em de marco, havia apenas infectados ao mesmo tempo em que a europa, longe da china, tem mais de mil afetados pelo coronavirus.",0.0
1064,epicentro do coronavirus na china nao registra novos casos pela primeira vez. boletimmatutino ,0.0
21245,covid- china deteta novos casos de contagio local associados a mercado em pequim ,0.0
14990,fbi hackers chineses estao tentando roubar pesquisas americanas de vacinas contra coronavirus ,0.0
5515,"italia passa a china em numero de casos do coronavirus, mas eua seguem no topo da lista ",0.0
23228,"em meio a pandemia de coronavirus, nova linhagem do zika e descoberta no brasil - jornal o globo. como se nao bastasse o corona virus chines, vem o zica introduzido pela dilma rousseff.",1.0
4968,em meio pandemia de coronavirus presidente da china diz que chegou a hora do pais liderar o mundo. trastes vermelhos. ,0.0
10678," bolsonarosp nao e so a esquerda que quer parar nosso pais , ne bolsonarosp?! tem a china, o coronavirus, o stf, o congresso do qual vc faz parte , o alcolumbre, a globo, a folha, os donos de manicomios que querem hospedar seu pai...",0.0
11236," lajoyadelafami girotooooo ninacarolina ha relatos sim de pessoas que voltaram a se infectar com o coronavirus na coreia do sul, china, italia...",0.0
23608,"se os gafanhotos chegarem na china, eles vao lancar o covid- plus max",0.0
19965, gwydionds segundo bolsominions covid e uma invencao da china pra destruir o capitalismo e na verdade e so uma gripe os numeros sao falsos. leonardo di caprio tacou fogo na amazonia pq e bff do lula,0.0
17855,"trump anuncia rompimento dos eua com a oms. segundo ele, a organizacao nao realizou as reformas necessarias para o seu funcionamento. o presidente norte-americano voltou a criticar a china em relacao a covid- e hong kong. ",0.0
17976," osemu gugachacra os mercados molhados da china sempre foram perigosos e a oms nao agiu de forma energica para evitar. com relacao a covid a oms nao foi energica novamente. temos a pandemia, que seria a merda da merda !!! com relacao a mers, verifica ai uma acao contundente da oms... nao tem !!",0.0
4254,"nao tem q esquecerem q o pt ja morreu com o coronavirus ok,o pt foi culpado de toda a destruicao no brasil junto de todos politicos corruptos ok,nao vao cair outra vez nas maos dos comunistas petistas ok o pt fazem parte com os chineses ok,vamos livrar o nosso brasil ok.",0.0
1381,hotel desaba na china com pessoas em quarentena por coronavirus mundo g ,0.0
11083, rosa riscala ja passamos a china? noticiario esqueceu o covid por um tempo ...,0.0
12968," eu acredito friamente que a china criou o coronavirus em laboratorio para ela se tornar a maior potencia mundial, mas saiu do controle. a prova disso e que la na china nao existem mais casos minha mae, ",0.0
17214," bernardopkuster o jornalista que faz artigos de paragrafo, que descobriu do sofa um mega esquemao da china pra acabar com a economia mundial nem a cia percebeu , dos estudos sobre o uso da cloroquina sem mencionar o covid- , querendo ensinar ciencia pro atila iamarino. que merda.",0.0
21423,questao sanitaria da china ameaca a saude publica mundial com nova infeccao do covid e outras epidemias de pestes piores que poderao surgir ,0.0
766,numero de mortes pelo novo coronavirus na china chega a quase mil - ,0.0
5745,genoma do covid- aponta que sao os eua e nao china a origem do virus mortal via geo noticias,0.0
17383," mercadofinanceiro sinaliza mais um dia de fortes ganhos no exterior, em meio a retomada da economia apos bloqueios pela pandemia de coronavirus, relegando riscos politicos no brasil e tensao entre eua e china trump bolsonaro ibovespa dolar ",0.0
21867,"acordo entre doria e china para vacina anti-covid- nao garante producao em massa no brasil. mais um marketing de bolsodoria, sua especialidade. ",0.0
3941,"bozo proibiu entrada no pais de estrangeiros vindos da uniao europeia, china e japao. eua com o maior numero de casos de coronavirus e a a maior velocidade de crescimento da pandemia ficou de fora. e que o gado so aceita ser contaminado por americanos ",0.0
20525," jdoriajr china e doria juntos na vacina do coronavirus, pensa que o povo e otario ? impede o bolsonaro de salvar vidas com a hidroxicloroquina, instituto sp aparece como salvador das vidas no brasil junto com a china que com certeza ja tinha a vacina e estava nos planos dominacao",0.0
2875,ministerio das relacoes exteriores da china confirma covid- foi ataque biologico coronaday covid ,0.0
