Tweet,Label
" afcjunior jhonnymichel na real tem mais a ver com o mercado internacional, eua, china, coronavirus... nao que eu defenda o bolsonaro, mas...",0.0
"superestimando meu alcance nas redes e promovendo aqui um followmonday pra ihateonionrings essa mulher incrivel que sabe do que ta falando e que traz pra tl tudo que voces podem querer ler sobre a china, incluindo ai o coronavirus",0.0
" uolnoticias nao e pouca coisa nao. tinha corpo caido no chao la na china, cadaveres aos montes e o brasil quer tratar o coronavirus como uma virose. vamos ficar ligados. o governo faz e dias que querem matar os brasileiros, fazer essa de que nao se preocupem e de lascar.",0.0
"coronavirus pode custar us bilhoes a china, ou , do pib do pais ",0.0
diminuiu a populacao mundial diminuiu a poluicao fez europeu tomar banho coronavirus imagens da nasa mostram queda da poluicao na china em meio ao surto coronavirus g ,0.0
meu chefe me explicando por a b que o coronavirus nao veio da china todo dia isso se fude,0.0
"gente? bilheterias da china caem em , bilhao devido ao coronavirus ",0.0
como o coronavirus pode mudar a relacao do mundo com a china e com o brasil ,0.0
"hj eu, dando aula, ouvi tantos comentarios xenofobicos e racistas sobre chineses situacao do coronavirus de uma aluna, que socorro",0.0
" fascistasnaonosintimidam e se a china nao tivesse um sus ? o textao que voce tem que ler no inicio deste mes de fevereiro circulou a noticia de que os chineses tinham construido, em apenas dias, um hospital para atender mil pacientes, vitimas do coronavirus. tanto ",0.0
"nas ultimas h, houve vezes mais casos de coronavirus fora da china, diz oms ",0.0
coronavirus niveis de poluicao na china baixaram drasticamente ,0.0
mapa monitora empresas chinesas de insumos para evitar falta de produtos... - noticias agricolas mapa insumo china coronavirus agricultura agribusiness brasil brazil ,0.0
coronavirus interrompe a cadeia de fornecimento de laticinios da china e nao pode ser ignorado -- ,0.0
tenho um bebeda no facebook a dizer que os medicos na china andam as escondidas a curar pacientes infectados com o covid- com doses de cavalo de vitamina c na veia. ,1.0
tanta tecnologia na china sobre monotrilho e acabou vindo pra so as coisas ruins do tipo coronavirus. sp ,0.0
"mapa do coronavirus by oms casos confirmados. na china com mortes. korea com mortes. italia com mortes. na america nao ha mortes e casos nos eua, canada, mexico e brasil. ",0.0
agora o coronavirus ta igual macarrao os chineses inventaram e os italianos distribuiram para o mundo,1.0
bbc news brasil - coronavirus imagens da nasa mostram queda da poluicao na china em meio ao surto ,0.0
primeiro caso do coronavirus em portugal. manoel ficou com tanto medo do virus que viajou pra china pra comprar mascara. deu ruim.,0.0
numero de infectados por novo coronavirus na china ultrapassa mil agora noticias brasil - sua fonte de noticias ,0.0
"protect your energy yall, essa merda do coronavirus e so mais uma distracao para vos abstrair do que realmente e a verdade, this shit foi criada por nos mais uma vez, nos pagamos para estar vivos literalmente, como e que um virus que estava so na china. de repente...",0.0
numero de infectados por novo coronavirus na china ultrapassa mil - ,0.0
homem condenado a pena capital na china por matar dois possiveis infetados com coronavirus ,0.0
numero de infectados por novo coronavirus na china ultrapassa mil ,0.0
 coronavirus o que se sabe sobre o novo virus que surgiu na china coronavirus g ,0.0
 adrvm tens cara de morcego. es o responsavel pelo coronavirus. devias ser interditado em nome da saude publica do reino. ,1.0
 ricamconsult quem serao os maiores ganhadores dessa bagaca do coronavirus. china e laboratorios?,1.0
mulan filme e adiado na china por tempo indeterminado por causa do coronavirus ,0.0
"o corinthians corinthians apresentou a atacante millene, de anos. a jogadora pertence ao wuhan xinjiyuan, da china, mas foi liberada por emprestimo de meses ao clube paulista ja que os campeonatos no pais estao parados enquanto a epidemia do coronavirus nao e controlada. ",0.0
 friedhardt nitidamente falando de morcego e coronavirus,0.0
" kantynho guten tag, please find the unroll here thread by realpfigueiredo coronavirus e o empurrao na china para o abismo? . este foi um dos primeiros perfis a... talk to you soon. ",0.0
aparentemente essa semana veremos o surto do covid explodir nos eua...interessante ver a repercussao quando china e eua estarem parados...,0.0
"o coronavirus ja e responsavel por uma queda significativa na poluicao da china. a queda na concentracao de dioxido de nitrogenio no foi notada primeiro perto de wuhan, o epicentro da epidemia coronavirus poluicao creacompromisso",0.0
"corinthians apresenta millene, apos saga na china e portugal com coronavirus - foram dias de pesadelo. tive chance de ir para a china e fui em decisao conjunta com a minha familia. medo, preocupacao... no comeco, a gente nao tinha muita nocao do que estava acontecendo . ge ",0.0
nivel de poluicao na china cai drasticamente apos epidemia de coronavirus ,0.0
"hoje eu vi uma cena bizarra no shopping, chineses devidamente equipados e protegidos do coronavirus questionando algo ao seguranca e ele tentando explicar a frase aqui nos so temos loja de con-ve-ni-en-cia e eles lost",0.0
tecnico destaca foco e sacrificio de zhang apos epidemia de coronavirus na china ,0.0
e ontem que eu tava na orla tirando foto de boa e um homi me elogiou e pra finalizar mandou um vai ser gata assim la na china . fiquei pensativa se ele me elogiou mesmo ou se na vdd foi sarcastico cmg e na vdd me chamou de feia e me mandou ir pra china pra morrer de coronavirus,1.0
restaurantes chineses sao foco de propagacao do coronavirus? ,0.0
coronavirus causa reducao de poluicao impressionante na china ,0.0
nivel de poluicao diminuiu na china efeito coronavirus madness,0.0
sai coronavirus entra gafanhoto parece que estamos no apocalipse. rtrs mar - pm - china faces risk of locust invasion - forestry and grassland administration,0.0
"pela milesima vez neste ano o itamaratygovbr negou acesso a telegramas trocados entre a embaixada da china com o governo brasileiro sobre coronavirus. ja falaram que era pescaria, ja falaram que o pedido e desproporcional pro trabalho que teriam pra divulgar. e vamos de recurso.",0.0
toda tragedia tem um aprendizado. esta epidemia talvez nos ensine a ver as vantagens de uma economia com menos quantidade e mais qualidade. saudeplanetaria nivel de poluicao na china cai drasticamente apos epidemia de coronavirus saudeplanetaria,0.0
 samcriscolo videoschapados kkkkkk os cachorros e o coronavirus brigando com os chineses japoneses coreanos sla,1.0
numero de infectados por novo coronavirus na china ultrapassa mil agora noticias brasil - sua fonte de noticias ,0.0
"a desaceleracao economica causada pela epidemia de coronavirus, que causou isolamento de cidades, proibicao de transportes e fechamento de fabricas, pode ser a principal responsavel pela reducao da poluicao da china. ",0.0
"o brasil ja tem dois diagnosticos da covid- , doenca causada pelo novo coronavirus descoberto na china tratam-se de dois homens, um de e outro de anos, que moram em sao paulo. ",0.0
"oms nas ultimas horas, houve nove vezes mais casos de coronavirus fora da china do que dentro who drtedros covid ",0.0
"coronavirus? quando a china se assusta, eu fico assustado ",0.0
iranianos incendeiam hospital para tratamento de covid- ,0.0
numero de infectados por novo coronavirus na china ultrapassa mil via agoranors ,0.0
china fecha o hospital provisorio construido em dias para tratar infectados com coronavirus - sputnik brasil cai drasticamente os infectados na regiao. ,0.0
"coronavirus um exercito de robos uvd robots, criados por uma empresa dinamarquesa, foram enviados a china para combater o virus. o robo possui tecnologia de desinfeccao autonoma atraves de luz uv-c concentrada. coronavirus desinfeccao ",0.0
"so o sus tem a capilaridade e a forca necessarias para tratar de forma eficaz uma epidemia como a do coronavirus. portanto, nao precisa invejar a capacidade dos chineses em fazer uma mega construcao em alguns dias. ",0.0
"um caso de suspeita de coronavirus na cidade. a prima foi visitar a outra que voltou do japao. depois da china e coreia, o japao e o pais. com mais caso. se fosse eu nao queria ver essa prima nem pintada na minha frente. e mesmo assim ela foi visita la em sp, vai entender!",0.0
e se a china falir por culpa do coronavirus? ai sim estamos bem.,1.0
a erc pt devia multar o cmjornal por chamar constantemente o covid- de virus da china,0.0
gnt as olimpiadas n iam ser na china? como q vao fazer agr com todo esse negocio de coronavirus?,0.0
"corinthians apresenta millene, apos saga na china e portugal com coronavirus dias de pesadelo ",0.0
numero de infectados por novo coronavirus na china ultrapassa mil ,0.0
"o coronavirus me lembrou de algo importante quando a gente estoura o plastico bolha, libera o ar da china que estava dentro dele.",0.0
coronavirus imagens da nasa mostram queda da poluicao na china em meio ao surto ,0.0
numero de infectados por novo coronavirus na china ultrapassa mil ,0.0
como o coronavirus pode mudar a relacao do mundo com china e brasil coronavirusupdate ,0.0
"apos o incrivel debut na china, coronavirus finalmente confirmou a world tour no brasil coronavirusnobrasil ",0.0
"o coronavirus e igual a macarrao. foi inventado pelos chineses, mas propagado ao mundo gracas a italia.",1.0
numero de infectados por novo coronavirus na china ultrapassa mil ,0.0
" no inicio deste mes de fevereiro circulou a noticia de que os chineses tinham construido, em apenas dias, um hospital para atender mil pacientes, vitimas do coronavirus. tanto a imprensa quanto a maioria das pessoas associou isso a uma invejavel segue",0.0
" . na china, atividade industrial despenca em meio ao surto do coronavirus pmi industrial vai de para , em fevereiro ",0.0
"morcego cagou em mim pqp, o coronavirus vem",1.0
"ah pronto, minha mae foi no salao da amiga dela e a amiga dela contou que teve uma cliente que disse que um parente dela morava na china - gt foi pra franca e veio aqui pra cg com a namorada e ninguem perguntou, barrou ou fez testes no aeroporto por conta do coronavirus",0.0
numero de infectados por novo coronavirus na china ultrapassa mil ,0.0
"mais da china , alem do g e do coronavirus ",0.0
"mas e -coronavirus? -covid- ? -novo corona virus? -virus da china? pf, ajudem-me! nao da para ter o mesmo nome em todo o lado? ou sao varias pandemias??",0.0
china comeca a proibir o consumo de carne de cachorro apos a epidemia de coronavirus ,0.0
"ja que o coronavirus ta vindo pro brasil, vamos pra china ",0.0
"parece ate nostalgia, china italia peste negra china italia coronavirus em sintese, tudo comecou na china e europa pagou o preco alto. triste",1.0
china oferece testes de coronavirus covid ao mundo e diz que pode ajudar a suprir esta demanda ,0.0
"por conta do surto do corona virus na china, houve a restricao de negocios e transportes. isso acarretou em uma notavel despoluicao do ar segundo a nasa. a natureza criando imunidade contra as acoes humanas. a terra nao precisa da gente, nos que precisamos dela. coronavirus",0.0
"o ministerio da saude de angola determinou, por decreto, que, enquanto durar a epidemia, fica vetada a entrada no pais dos cidadaos da china, coreia do sul, irao, italia, nigeria, egito e argelia. coronavirus",0.0
depois do morcego do coronavirus eu nao como mais nada de estranho ,1.0
